namespace,country,system_owner_code,system_owner,code_system,code_system_name,differentiating_code_system,differentiating_code_system_description,area_code,area_name,area_type,typology,species_specific,parent_area,layer_name,source,georef,georef_code,shape_file,coordinates,x_west,x_east,y_south,y_north
aus_mb,aus,awe,"Australian Government Department of Agriculture, Water and Environment",mb,Mesoscale Bioregions,NA,NA,9,Torres Strait,Mesoscale Bioregion,Statistical area,No,eez:AUS,Australian Mesoscale Bioregion 9,http://www.environment.gov.au/fed/catalog/search/resource/downloadData.page?uuid=%7BE6EED98E-2800-424F-A1E9-D489E71E99BB%7D,imcra4_meso,MESO_NUM,imcra4_meso.zip,https://parksaustralia.gov.au/marine/management/resources/scientific-publications/guide-integrated-marine-and-coastal-regionalisation-australia-version-40-june-2006-imcra/,NA,NA,NA,NA
aus_mb,aus,awe,"Australian Government Department of Agriculture, Water and Environment",mb,Mesoscale Bioregions,NA,NA,10,West Cape York,Mesoscale Bioregion,Statistical area,No,eez:AUS,Australian Mesoscale Bioregion 10,http://www.environment.gov.au/fed/catalog/search/resource/downloadData.page?uuid=%7BE6EED98E-2800-424F-A1E9-D489E71E99BB%7D,imcra4_meso,MESO_NUM,imcra4_meso.zip,https://parksaustralia.gov.au/marine/management/resources/scientific-publications/guide-integrated-marine-and-coastal-regionalisation-australia-version-40-june-2006-imcra/,NA,NA,NA,NA
aus_mb,aus,awe,"Australian Government Department of Agriculture, Water and Environment",mb,Mesoscale Bioregions,NA,NA,11,Karumba-Nassau,Mesoscale Bioregion,Statistical area,No,eez:AUS,Australian Mesoscale Bioregion 11,http://www.environment.gov.au/fed/catalog/search/resource/downloadData.page?uuid=%7BE6EED98E-2800-424F-A1E9-D489E71E99BB%7D,imcra4_meso,MESO_NUM,imcra4_meso.zip,https://parksaustralia.gov.au/marine/management/resources/scientific-publications/guide-integrated-marine-and-coastal-regionalisation-australia-version-40-june-2006-imcra/,NA,NA,NA,NA
aus_mb,aus,awe,"Australian Government Department of Agriculture, Water and Environment",mb,Mesoscale Bioregions,NA,NA,12,Carpentaria,Mesoscale Bioregion,Statistical area,No,eez:AUS,Australian Mesoscale Bioregion 12,http://www.environment.gov.au/fed/catalog/search/resource/downloadData.page?uuid=%7BE6EED98E-2800-424F-A1E9-D489E71E99BB%7D,imcra4_meso,MESO_NUM,imcra4_meso.zip,https://parksaustralia.gov.au/marine/management/resources/scientific-publications/guide-integrated-marine-and-coastal-regionalisation-australia-version-40-june-2006-imcra/,NA,NA,NA,NA
aus_mb,aus,awe,"Australian Government Department of Agriculture, Water and Environment",mb,Mesoscale Bioregions,NA,NA,13,Pellew,Mesoscale Bioregion,Statistical area,No,eez:AUS,Australian Mesoscale Bioregion 13,http://www.environment.gov.au/fed/catalog/search/resource/downloadData.page?uuid=%7BE6EED98E-2800-424F-A1E9-D489E71E99BB%7D,imcra4_meso,MESO_NUM,imcra4_meso.zip,https://parksaustralia.gov.au/marine/management/resources/scientific-publications/guide-integrated-marine-and-coastal-regionalisation-australia-version-40-june-2006-imcra/,NA,NA,NA,NA
aus_mb,aus,awe,"Australian Government Department of Agriculture, Water and Environment",mb,Mesoscale Bioregions,NA,NA,14,Groote,Mesoscale Bioregion,Statistical area,No,eez:AUS,Australian Mesoscale Bioregion 14,http://www.environment.gov.au/fed/catalog/search/resource/downloadData.page?uuid=%7BE6EED98E-2800-424F-A1E9-D489E71E99BB%7D,imcra4_meso,MESO_NUM,imcra4_meso.zip,https://parksaustralia.gov.au/marine/management/resources/scientific-publications/guide-integrated-marine-and-coastal-regionalisation-australia-version-40-june-2006-imcra/,NA,NA,NA,NA
aus_mb,aus,awe,"Australian Government Department of Agriculture, Water and Environment",mb,Mesoscale Bioregions,NA,NA,15,Arnhem Wessel,Mesoscale Bioregion,Statistical area,No,eez:AUS,Australian Mesoscale Bioregion 15,http://www.environment.gov.au/fed/catalog/search/resource/downloadData.page?uuid=%7BE6EED98E-2800-424F-A1E9-D489E71E99BB%7D,imcra4_meso,MESO_NUM,imcra4_meso.zip,https://parksaustralia.gov.au/marine/management/resources/scientific-publications/guide-integrated-marine-and-coastal-regionalisation-australia-version-40-june-2006-imcra/,NA,NA,NA,NA
aus_mb,aus,awe,"Australian Government Department of Agriculture, Water and Environment",mb,Mesoscale Bioregions,NA,NA,16,Tiwi,Mesoscale Bioregion,Statistical area,No,eez:AUS,Australian Mesoscale Bioregion 16,http://www.environment.gov.au/fed/catalog/search/resource/downloadData.page?uuid=%7BE6EED98E-2800-424F-A1E9-D489E71E99BB%7D,imcra4_meso,MESO_NUM,imcra4_meso.zip,https://parksaustralia.gov.au/marine/management/resources/scientific-publications/guide-integrated-marine-and-coastal-regionalisation-australia-version-40-june-2006-imcra/,NA,NA,NA,NA
aus_mb,aus,awe,"Australian Government Department of Agriculture, Water and Environment",mb,Mesoscale Bioregions,NA,NA,17,Van Diemens Gulf,Mesoscale Bioregion,Statistical area,No,eez:AUS,Australian Mesoscale Bioregion 17,http://www.environment.gov.au/fed/catalog/search/resource/downloadData.page?uuid=%7BE6EED98E-2800-424F-A1E9-D489E71E99BB%7D,imcra4_meso,MESO_NUM,imcra4_meso.zip,https://parksaustralia.gov.au/marine/management/resources/scientific-publications/guide-integrated-marine-and-coastal-regionalisation-australia-version-40-june-2006-imcra/,NA,NA,NA,NA
aus_mb,aus,awe,"Australian Government Department of Agriculture, Water and Environment",mb,Mesoscale Bioregions,NA,NA,18,Anson Beagle,Mesoscale Bioregion,Statistical area,No,eez:AUS,Australian Mesoscale Bioregion 18,http://www.environment.gov.au/fed/catalog/search/resource/downloadData.page?uuid=%7BE6EED98E-2800-424F-A1E9-D489E71E99BB%7D,imcra4_meso,MESO_NUM,imcra4_meso.zip,https://parksaustralia.gov.au/marine/management/resources/scientific-publications/guide-integrated-marine-and-coastal-regionalisation-australia-version-40-june-2006-imcra/,NA,NA,NA,NA
aus_mb,aus,awe,"Australian Government Department of Agriculture, Water and Environment",mb,Mesoscale Bioregions,NA,NA,19,Bonaparte Gulf,Mesoscale Bioregion,Statistical area,No,eez:AUS,Australian Mesoscale Bioregion 19,http://www.environment.gov.au/fed/catalog/search/resource/downloadData.page?uuid=%7BE6EED98E-2800-424F-A1E9-D489E71E99BB%7D,imcra4_meso,MESO_NUM,imcra4_meso.zip,https://parksaustralia.gov.au/marine/management/resources/scientific-publications/guide-integrated-marine-and-coastal-regionalisation-australia-version-40-june-2006-imcra/,NA,NA,NA,NA
aus_mb,aus,awe,"Australian Government Department of Agriculture, Water and Environment",mb,Mesoscale Bioregions,NA,NA,20,Arafura,Mesoscale Bioregion,Statistical area,No,eez:AUS,Australian Mesoscale Bioregion 20,http://www.environment.gov.au/fed/catalog/search/resource/downloadData.page?uuid=%7BE6EED98E-2800-424F-A1E9-D489E71E99BB%7D,imcra4_meso,MESO_NUM,imcra4_meso.zip,https://parksaustralia.gov.au/marine/management/resources/scientific-publications/guide-integrated-marine-and-coastal-regionalisation-australia-version-40-june-2006-imcra/,NA,NA,NA,NA
aus_mb,aus,awe,"Australian Government Department of Agriculture, Water and Environment",mb,Mesoscale Bioregions,NA,NA,21,Cambridge-Bonaparte,Mesoscale Bioregion,Statistical area,No,eez:AUS,Australian Mesoscale Bioregion 21,http://www.environment.gov.au/fed/catalog/search/resource/downloadData.page?uuid=%7BE6EED98E-2800-424F-A1E9-D489E71E99BB%7D,imcra4_meso,MESO_NUM,imcra4_meso.zip,https://parksaustralia.gov.au/marine/management/resources/scientific-publications/guide-integrated-marine-and-coastal-regionalisation-australia-version-40-june-2006-imcra/,NA,NA,NA,NA
aus_mb,aus,awe,"Australian Government Department of Agriculture, Water and Environment",mb,Mesoscale Bioregions,NA,NA,22,Kimberley,Mesoscale Bioregion,Statistical area,No,eez:AUS,Australian Mesoscale Bioregion 22,http://www.environment.gov.au/fed/catalog/search/resource/downloadData.page?uuid=%7BE6EED98E-2800-424F-A1E9-D489E71E99BB%7D,imcra4_meso,MESO_NUM,imcra4_meso.zip,https://parksaustralia.gov.au/marine/management/resources/scientific-publications/guide-integrated-marine-and-coastal-regionalisation-australia-version-40-june-2006-imcra/,NA,NA,NA,NA
aus_mb,aus,awe,"Australian Government Department of Agriculture, Water and Environment",mb,Mesoscale Bioregions,NA,NA,23,King Sound,Mesoscale Bioregion,Statistical area,No,eez:AUS,Australian Mesoscale Bioregion 23,http://www.environment.gov.au/fed/catalog/search/resource/downloadData.page?uuid=%7BE6EED98E-2800-424F-A1E9-D489E71E99BB%7D,imcra4_meso,MESO_NUM,imcra4_meso.zip,https://parksaustralia.gov.au/marine/management/resources/scientific-publications/guide-integrated-marine-and-coastal-regionalisation-australia-version-40-june-2006-imcra/,NA,NA,NA,NA
aus_mb,aus,awe,"Australian Government Department of Agriculture, Water and Environment",mb,Mesoscale Bioregions,NA,NA,24,Canning,Mesoscale Bioregion,Statistical area,No,eez:AUS,Australian Mesoscale Bioregion 24,http://www.environment.gov.au/fed/catalog/search/resource/downloadData.page?uuid=%7BE6EED98E-2800-424F-A1E9-D489E71E99BB%7D,imcra4_meso,MESO_NUM,imcra4_meso.zip,https://parksaustralia.gov.au/marine/management/resources/scientific-publications/guide-integrated-marine-and-coastal-regionalisation-australia-version-40-june-2006-imcra/,NA,NA,NA,NA
aus_mb,aus,awe,"Australian Government Department of Agriculture, Water and Environment",mb,Mesoscale Bioregions,NA,NA,25,Eighty Mile Beach,Mesoscale Bioregion,Statistical area,No,eez:AUS,Australian Mesoscale Bioregion 25,http://www.environment.gov.au/fed/catalog/search/resource/downloadData.page?uuid=%7BE6EED98E-2800-424F-A1E9-D489E71E99BB%7D,imcra4_meso,MESO_NUM,imcra4_meso.zip,https://parksaustralia.gov.au/marine/management/resources/scientific-publications/guide-integrated-marine-and-coastal-regionalisation-australia-version-40-june-2006-imcra/,NA,NA,NA,NA
aus_mb,aus,awe,"Australian Government Department of Agriculture, Water and Environment",mb,Mesoscale Bioregions,NA,NA,26,Pilbara (nearshore),Mesoscale Bioregion,Statistical area,No,eez:AUS,Australian Mesoscale Bioregion 26,http://www.environment.gov.au/fed/catalog/search/resource/downloadData.page?uuid=%7BE6EED98E-2800-424F-A1E9-D489E71E99BB%7D,imcra4_meso,MESO_NUM,imcra4_meso.zip,https://parksaustralia.gov.au/marine/management/resources/scientific-publications/guide-integrated-marine-and-coastal-regionalisation-australia-version-40-june-2006-imcra/,NA,NA,NA,NA
aus_mb,aus,awe,"Australian Government Department of Agriculture, Water and Environment",mb,Mesoscale Bioregions,NA,NA,27,Pilbara (offshore),Mesoscale Bioregion,Statistical area,No,eez:AUS,Australian Mesoscale Bioregion 27,http://www.environment.gov.au/fed/catalog/search/resource/downloadData.page?uuid=%7BE6EED98E-2800-424F-A1E9-D489E71E99BB%7D,imcra4_meso,MESO_NUM,imcra4_meso.zip,https://parksaustralia.gov.au/marine/management/resources/scientific-publications/guide-integrated-marine-and-coastal-regionalisation-australia-version-40-june-2006-imcra/,NA,NA,NA,NA
aus_mb,aus,awe,"Australian Government Department of Agriculture, Water and Environment",mb,Mesoscale Bioregions,NA,NA,28,Northwest Shelf,Mesoscale Bioregion,Statistical area,No,eez:AUS,Australian Mesoscale Bioregion 28,http://www.environment.gov.au/fed/catalog/search/resource/downloadData.page?uuid=%7BE6EED98E-2800-424F-A1E9-D489E71E99BB%7D,imcra4_meso,MESO_NUM,imcra4_meso.zip,https://parksaustralia.gov.au/marine/management/resources/scientific-publications/guide-integrated-marine-and-coastal-regionalisation-australia-version-40-june-2006-imcra/,NA,NA,NA,NA
aus_mb,aus,awe,"Australian Government Department of Agriculture, Water and Environment",mb,Mesoscale Bioregions,NA,NA,29,Ningaloo,Mesoscale Bioregion,Statistical area,No,eez:AUS,Australian Mesoscale Bioregion 29,http://www.environment.gov.au/fed/catalog/search/resource/downloadData.page?uuid=%7BE6EED98E-2800-424F-A1E9-D489E71E99BB%7D,imcra4_meso,MESO_NUM,imcra4_meso.zip,https://parksaustralia.gov.au/marine/management/resources/scientific-publications/guide-integrated-marine-and-coastal-regionalisation-australia-version-40-june-2006-imcra/,NA,NA,NA,NA
aus_mb,aus,awe,"Australian Government Department of Agriculture, Water and Environment",mb,Mesoscale Bioregions,NA,NA,30,Zuytdorp,Mesoscale Bioregion,Statistical area,No,eez:AUS,Australian Mesoscale Bioregion 30,http://www.environment.gov.au/fed/catalog/search/resource/downloadData.page?uuid=%7BE6EED98E-2800-424F-A1E9-D489E71E99BB%7D,imcra4_meso,MESO_NUM,imcra4_meso.zip,https://parksaustralia.gov.au/marine/management/resources/scientific-publications/guide-integrated-marine-and-coastal-regionalisation-australia-version-40-june-2006-imcra/,NA,NA,NA,NA
aus_mb,aus,awe,"Australian Government Department of Agriculture, Water and Environment",mb,Mesoscale Bioregions,NA,NA,31,Shark Bay,Mesoscale Bioregion,Statistical area,No,eez:AUS,Australian Mesoscale Bioregion 31,http://www.environment.gov.au/fed/catalog/search/resource/downloadData.page?uuid=%7BE6EED98E-2800-424F-A1E9-D489E71E99BB%7D,imcra4_meso,MESO_NUM,imcra4_meso.zip,https://parksaustralia.gov.au/marine/management/resources/scientific-publications/guide-integrated-marine-and-coastal-regionalisation-australia-version-40-june-2006-imcra/,NA,NA,NA,NA
aus_mb,aus,awe,"Australian Government Department of Agriculture, Water and Environment",mb,Mesoscale Bioregions,NA,NA,32,Abrolhos Islands,Mesoscale Bioregion,Statistical area,No,eez:AUS,Australian Mesoscale Bioregion 32,http://www.environment.gov.au/fed/catalog/search/resource/downloadData.page?uuid=%7BE6EED98E-2800-424F-A1E9-D489E71E99BB%7D,imcra4_meso,MESO_NUM,imcra4_meso.zip,https://parksaustralia.gov.au/marine/management/resources/scientific-publications/guide-integrated-marine-and-coastal-regionalisation-australia-version-40-june-2006-imcra/,NA,NA,NA,NA
aus_mb,aus,awe,"Australian Government Department of Agriculture, Water and Environment",mb,Mesoscale Bioregions,NA,NA,33,Central West Coast,Mesoscale Bioregion,Statistical area,No,eez:AUS,Australian Mesoscale Bioregion 33,http://www.environment.gov.au/fed/catalog/search/resource/downloadData.page?uuid=%7BE6EED98E-2800-424F-A1E9-D489E71E99BB%7D,imcra4_meso,MESO_NUM,imcra4_meso.zip,https://parksaustralia.gov.au/marine/management/resources/scientific-publications/guide-integrated-marine-and-coastal-regionalisation-australia-version-40-june-2006-imcra/,NA,NA,NA,NA
aus_mb,aus,awe,"Australian Government Department of Agriculture, Water and Environment",mb,Mesoscale Bioregions,NA,NA,34,Leeuwin-Naturaliste,Mesoscale Bioregion,Statistical area,No,eez:AUS,Australian Mesoscale Bioregion 34,http://www.environment.gov.au/fed/catalog/search/resource/downloadData.page?uuid=%7BE6EED98E-2800-424F-A1E9-D489E71E99BB%7D,imcra4_meso,MESO_NUM,imcra4_meso.zip,https://parksaustralia.gov.au/marine/management/resources/scientific-publications/guide-integrated-marine-and-coastal-regionalisation-australia-version-40-june-2006-imcra/,NA,NA,NA,NA
aus_mb,aus,awe,"Australian Government Department of Agriculture, Water and Environment",mb,Mesoscale Bioregions,NA,NA,36,WA South Coast,Mesoscale Bioregion,Statistical area,No,eez:AUS,Australian Mesoscale Bioregion 36,http://www.environment.gov.au/fed/catalog/search/resource/downloadData.page?uuid=%7BE6EED98E-2800-424F-A1E9-D489E71E99BB%7D,imcra4_meso,MESO_NUM,imcra4_meso.zip,https://parksaustralia.gov.au/marine/management/resources/scientific-publications/guide-integrated-marine-and-coastal-regionalisation-australia-version-40-june-2006-imcra/,NA,NA,NA,NA
aus_mb,aus,awe,"Australian Government Department of Agriculture, Water and Environment",mb,Mesoscale Bioregions,NA,NA,37,Eucla,Mesoscale Bioregion,Statistical area,No,eez:AUS,Australian Mesoscale Bioregion 37,http://www.environment.gov.au/fed/catalog/search/resource/downloadData.page?uuid=%7BE6EED98E-2800-424F-A1E9-D489E71E99BB%7D,imcra4_meso,MESO_NUM,imcra4_meso.zip,https://parksaustralia.gov.au/marine/management/resources/scientific-publications/guide-integrated-marine-and-coastal-regionalisation-australia-version-40-june-2006-imcra/,NA,NA,NA,NA
aus_mb,aus,awe,"Australian Government Department of Agriculture, Water and Environment",mb,Mesoscale Bioregions,NA,NA,38,Murat,Mesoscale Bioregion,Statistical area,No,eez:AUS,Australian Mesoscale Bioregion 38,http://www.environment.gov.au/fed/catalog/search/resource/downloadData.page?uuid=%7BE6EED98E-2800-424F-A1E9-D489E71E99BB%7D,imcra4_meso,MESO_NUM,imcra4_meso.zip,https://parksaustralia.gov.au/marine/management/resources/scientific-publications/guide-integrated-marine-and-coastal-regionalisation-australia-version-40-june-2006-imcra/,NA,NA,NA,NA
aus_mb,aus,awe,"Australian Government Department of Agriculture, Water and Environment",mb,Mesoscale Bioregions,NA,NA,39,Eyre,Mesoscale Bioregion,Statistical area,No,eez:AUS,Australian Mesoscale Bioregion 39,http://www.environment.gov.au/fed/catalog/search/resource/downloadData.page?uuid=%7BE6EED98E-2800-424F-A1E9-D489E71E99BB%7D,imcra4_meso,MESO_NUM,imcra4_meso.zip,https://parksaustralia.gov.au/marine/management/resources/scientific-publications/guide-integrated-marine-and-coastal-regionalisation-australia-version-40-june-2006-imcra/,NA,NA,NA,NA
aus_mb,aus,awe,"Australian Government Department of Agriculture, Water and Environment",mb,Mesoscale Bioregions,NA,NA,40,North Spencer Gulf,Mesoscale Bioregion,Statistical area,No,eez:AUS,Australian Mesoscale Bioregion 40,http://www.environment.gov.au/fed/catalog/search/resource/downloadData.page?uuid=%7BE6EED98E-2800-424F-A1E9-D489E71E99BB%7D,imcra4_meso,MESO_NUM,imcra4_meso.zip,https://parksaustralia.gov.au/marine/management/resources/scientific-publications/guide-integrated-marine-and-coastal-regionalisation-australia-version-40-june-2006-imcra/,NA,NA,NA,NA
